Event	Score
539	12.767598308518338
540	13.075413794273384
541	12.446475385483666
542	9.013073230187448
543	12.794448892823864
544	9.994404106409382
545	12.656047228115867
546	9.99070661683035
547	12.048513205472068
548	12.374604129024048
549	11.578737890977402
550	12.813963509910767
551	12.864487132307572
552	12.209285362064163
553	12.534338710124283
554	10.12816942511685
555	9.462462450448644
556	13.043125705873383
557	10.099351043631552
558	12.731505883426088
559	11.414069060964382
560	11.774524371737911
561	9.490211172968028
562	12.191351659921322
563	10.277410082425126
564	11.693176183810008
565	11.19433481706663
566	10.010466411587759
567	12.303491793568577
568	12.315170040904118
569	11.369173320531477
570	12.030109334854682
571	12.48610273072337
572	11.887588533186298
573	10.198940735224896
574	12.237808414903682
575	9.37867293611409
576	12.072465107993786
577	11.893402259481492
578	12.9281972239686
579	10.055514217544813
580	12.575529483544932
581	11.797499341147814
582	12.499940536877345
583	12.044267798503347
584	10.061103275068168
585	12.245370636809596
586	12.364013497321805
587	10.36124840054796
588	11.152354654259103
589	10.549819247612426
590	13.038403035780286
591	10.106865641655657
592	10.723517808333677
593	9.47965934968556
594	10.215690724509852
595	12.40134700293814
596	11.066489471032172
597	12.051710958506943
598	12.609706390651496
599	11.878674663432891
600	9.942995567768277
601	12.76861365219766
602	10.051127529563168
603	12.409200542427397
604	12.325404291513982
605	10.35927560457384
606	12.095414308782567
607	11.996807385025557
608	12.76699454774387
609	12.551822532756505
610	10.08603729853186
611	12.59380305648943
612	13.236445828582486
613	10.204760232737785
614	10.196455287958152
615	10.09788336468728
616	12.262291396125754
617	13.005877290791776
618	10.843169419219636
619	9.13223511168527
620	12.115056873148665
621	12.303703462088631
622	12.55055326850383
623	10.039120573783208
624	12.446531752039228
625	9.917226293078752
626	10.34545460867548
627	12.569769709504113
628	10.286933887262588
629	11.468683502692633
630	10.47812729973918
631	10.302570477441268
632	11.386927734546859
633	12.555081359333236
634	9.743234679977474
635	12.43130943752526
636	12.687945477001566
637	12.452470962968675
638	9.916842726135403
639	11.870543061179218
640	10.532860847866917
641	9.767693153645903
642	10.586991660309003
643	12.203633385059643
644	12.53521035484076
645	9.399175794436022
646	12.568334979083037
647	12.174092876248768
648	12.397718133994001
649	11.892397414486297
650	13.149511101559693
651	10.383743925502422
652	12.771343086798986
653	13.029556560356536
654	10.237742046393175
655	10.545189884331132
656	10.132660425636889
657	12.071771261723699
658	10.929379349345812
659	9.998344663377956
660	9.66022544787225
661	11.746265147144799
662	10.782217396595074
663	9.44862065632276
664	12.615427944196803
665	10.427652299499975
666	13.03711943878341
667	12.305106453351062
668	10.105750763357637
669	12.319371400291296
670	11.930419010758067
671	10.109776920419211
672	11.128228149100957
673	10.454109443793957
674	12.316477648712402
675	11.758005435961346
676	13.026596366093916
677	12.567950776427748
678	12.553506113391407
679	12.784712103119904
680	11.913988087498577
681	9.501167166353742
682	12.66641362413
683	10.512651989099899
684	12.399999579755923
685	10.000250482849387
686	9.50966817064405
687	11.06250425391011
688	11.4948981369716
689	13.23103515835002
690	12.58701982994486
691	10.598986483336574
692	10.521611942218657
693	9.562725532343348
694	12.84493469370576
695	9.807280843488648
696	12.289782858808271
697	9.992231328586929
698	10.568298498721278
699	11.973609307151929
700	10.983533506296672
701	12.290972433664614
702	12.003954953552073
703	12.151789994107503
704	12.401110516956262
705	12.595050607269581
706	11.86157192287654
707	10.215197607194717
708	11.43617081985383
709	11.468863644628092
710	13.186897528858761
711	9.157357607868734
712	10.640665556901114
713	12.630101845653485
714	11.872771139818843
715	12.665894008339139
716	10.359465516872287
717	10.008447160194619
718	10.640421335145104
719	10.457292787465583
720	11.74520597428344
721	12.767598308518338
722	10.549160230422888
723	11.913261351830986
724	12.098860790893017
725	12.180364461251397
726	10.948860982424677
727	11.265605227237595
728	12.7250981883709
729	11.63486870939381
730	12.716860268206256
731	10.489733788834151
732	11.538996558865627
733	12.836728449350169
734	9.720947723480485
735	12.118493335114657
736	12.851028549034861
737	10.433035073929359
738	12.81096002005622
739	9.89805515866841
740	13.025176338969937
741	12.406314934712723
742	9.757470707070194
743	13.272236515944352
744	12.812327562784361
745	11.573461940321407
746	11.725650562710742
747	9.805190521927846
748	12.486847249523247
749	12.189174599529395
750	10.109121224886982
751	11.64927170387755
752	10.115106126645056
753	9.811552395023538
754	12.175680582155355
755	10.186023022579553
756	13.255435405511799
757	12.814967878631796
758	13.200274786204197
759	10.522762196302923
760	12.030109334854682
761	11.9480206758329
762	12.314991660365273
763	9.328820434333577
764	11.033733495662236
765	12.723880974164524
766	12.264706363155199
767	12.644623485323985
768	11.285451657767474
769	9.820986243416291
770	13.036483043660212
771	11.929311652177025
772	8.596453491515671
773	9.53397189347051
774	12.748588402493278
775	12.820661327839773
776	12.493396533368035
777	12.174324020092197
778	12.3115386091797
779	13.11066944866884
780	11.542759744386563
781	12.29312844008337
782	12.11629878091337
783	11.93600687307042
784	13.001933990903197
785	9.84011101260717
786	12.696209702698104
787	12.01924760847474
788	12.80779121736123
789	12.11471053813642
790	10.393817082599003
791	12.127557270008824
792	11.950523025096746
793	13.163967056444358
794	9.266810092862563
795	12.231700263275142
796	10.600937128363128
797	9.912773915331273
798	12.279715025579469
799	9.99678833066454
800	13.218876589157011
801	11.323578477250427
