Event	Purity
179	0.49945869871170295
180	0.49945869871170295
181	0.49945869871170295
182	0.49945869871170295
183	0.49945869871170295
184	0.9683544303797469
185	0.49945869871170295
186	0.49945869871170295
187	0.49945869871170295
188	0.49945869871170295
189	0.1111111111111111
190	0.49945869871170295
191	0.49945869871170295
192	0.49945869871170295
193	0.49945869871170295
194	0.49945869871170295
195	0.49945869871170295
196	0.49945869871170295
197	0.49945869871170295
198	0.49945869871170295
199	0.49945869871170295
200	0.49945869871170295
201	1
202	0.49945869871170295
203	0.49945869871170295
204	0.49945869871170295
205	0.49945869871170295
206	0.49945869871170295
207	0.49945869871170295
208	0.49945869871170295
209	0.49945869871170295
210	0.49945869871170295
211	0.49945869871170295
212	0.49945869871170295
213	0.49945869871170295
214	0.49945869871170295
215	0.49945869871170295
216	0.49945869871170295
217	0.49945869871170295
218	0.49945869871170295
219	0.49945869871170295
220	0.49945869871170295
221	0.49945869871170295
222	0.49945869871170295
223	0.49945869871170295
224	0.49945869871170295
225	0.49945869871170295
226	0.49945869871170295
227	0.49945869871170295
228	0.49945869871170295
229	0.49945869871170295
230	0.49945869871170295
231	0.49945869871170295
232	0.49945869871170295
233	0.49945869871170295
234	0.49945869871170295
235	0.49945869871170295
236	0.49945869871170295
237	0.49945869871170295
238	0.49945869871170295
239	0.49945869871170295
240	0.49945869871170295
241	0.49945869871170295
242	0.49945869871170295
243	0.49945869871170295
244	0.49945869871170295
245	0.49945869871170295
246	0.49945869871170295
247	0.49945869871170295
248	0.49945869871170295
249	0.49945869871170295
250	0.49945869871170295
251	0.49945869871170295
252	0.49945869871170295
253	0.49945869871170295
254	0.49945869871170295
255	0.49945869871170295
256	0.49945869871170295
257	0.49945869871170295
258	0.49945869871170295
259	0.49945869871170295
260	0.49945869871170295
261	0.49945869871170295
262	0.49945869871170295
263	0.49945869871170295
264	0.49945869871170295
265	0.49945869871170295
266	0.49945869871170295
267	0.49945869871170295
268	0.49945869871170295
269	0.49945869871170295
270	0.49945869871170295
271	0.49945869871170295
272	0.49945869871170295
273	0.49945869871170295
274	0.49945869871170295
275	0.49945869871170295
276	0.49945869871170295
277	0.49945869871170295
278	0.49945869871170295
279	0.49945869871170295
280	0.49945869871170295
281	0
282	0.49945869871170295
283	0.03409090909090909
284	0.49945869871170295
285	0.49945869871170295
286	0.49945869871170295
287	0.49945869871170295
288	0.49945869871170295
289	0.49945869871170295
290	0.49945869871170295
291	0.49945869871170295
292	0.49945869871170295
293	0.49945869871170295
294	0.49945869871170295
295	0.49945869871170295
296	0.49945869871170295
297	0.49945869871170295
298	0.9848484848484849
299	0.49945869871170295
300	0.49945869871170295
301	0.49945869871170295
302	0.49945869871170295
303	0.49945869871170295
304	0.49945869871170295
305	0.49945869871170295
